Mod:Item:MetaData, Localized Name
tconstruct:axe_head:0, 钍 斧刃
tconstruct:axe_head:0, 铀 斧刃
tconstruct:axe_head:0, 镁 斧刃
tconstruct:axe_head:0, 巧克力 斧刃
tconstruct:axe_head:0, 防腐木 斧刃
tconstruct:axe_head:0, 康铜 斧刃
tconstruct:axe_head:0, 双足飞龙核心 斧刃
tconstruct:axe_head:0, 觉醒核心 斧刃
tconstruct:axe_head:0, 混沌核心 斧刃
tconstruct:axe_head:0, 史莱姆斧刃
tconstruct:axe_head:0, 绿宝石 斧刃
tconstruct:axe_head:0, 暗物质 斧刃
tconstruct:axe_head:0, 红物质 斧刃
tconstruct:broad_axe_head:0, 磁钢 宽斧刃
tconstruct:broad_axe_head:0, 充能合金 宽斧刃
tconstruct:broad_axe_head:0, 脉冲合金 宽斧刃
tconstruct:broad_axe_head:0, 红石合金 宽斧刃
tconstruct:broad_axe_head:0, 导电铁 宽斧刃
tconstruct:broad_axe_head:0, 充能铁 宽斧刃
tconstruct:broad_axe_head:0, 玄钢 宽斧刃
tconstruct:broad_axe_head:0, 魂金 宽斧刃
tconstruct:broad_axe_head:0, 末影钢 宽斧刃
tconstruct:broad_axe_head:0, 铁合金 宽斧刃
tconstruct:broad_axe_head:0, 木 宽斧刃
tconstruct:broad_axe_head:0, 圆石 宽斧刃
tconstruct:broad_axe_head:0, 燧石 宽斧刃
tconstruct:broad_axe_head:0, 仙人掌 宽斧刃
tconstruct:broad_axe_head:0, 骨头 宽斧刃
tconstruct:broad_axe_head:0, 黑曜石 宽斧刃
tconstruct:broad_axe_head:0, 海晶石 宽斧刃
tconstruct:broad_axe_head:0, 末地石 宽斧刃
tconstruct:broad_axe_head:0, 纸 宽斧刃
tconstruct:broad_axe_head:0, 海绵 宽斧刃
tconstruct:broad_axe_head:0, 烈焰木 宽斧刃
tconstruct:broad_axe_head:0, 铁 宽斧刃
tconstruct:broad_axe_head:0, 生铁 宽斧刃
tconstruct:broad_axe_head:0, 骑士史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 熔岩史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 地狱岩 宽斧刃
tconstruct:broad_axe_head:0, 钴 宽斧刃
tconstruct:broad_axe_head:0, 阿迪特 宽斧刃
tconstruct:broad_axe_head:0, 玛玉灵 宽斧刃
tconstruct:broad_axe_head:0, 铜 宽斧刃
tconstruct:broad_axe_head:0, 青铜 宽斧刃
tconstruct:broad_axe_head:0, 铅 宽斧刃
tconstruct:broad_axe_head:0, 银 宽斧刃
tconstruct:broad_axe_head:0, 琥珀金 宽斧刃
tconstruct:broad_axe_head:0, 钢 宽斧刃
tconstruct:broad_axe_head:0, 耐酸铝 宽斧刃
tconstruct:broad_axe_head:0, 镍 宽斧刃
tconstruct:broad_axe_head:0, 殷钢 宽斧刃
tconstruct:broad_axe_head:0, 铱 宽斧刃
tconstruct:broad_axe_head:0, 锇 宽斧刃
tconstruct:broad_axe_head:0, 强化黑曜石 宽斧刃
tconstruct:broad_axe_head:0, 强化荧石 宽斧刃
tconstruct:broad_axe_head:0, 锇荧黑曜合金 宽斧刃
tconstruct:broad_axe_head:0, 铱锇合金 宽斧刃
tconstruct:broad_axe_head:0, 流明 宽斧刃
tconstruct:broad_axe_head:0, 信素 宽斧刃
tconstruct:broad_axe_head:0, 铂 宽斧刃
tconstruct:broad_axe_head:0, 末影 宽斧刃
tconstruct:broad_axe_head:0, 无尽 宽斧刃
tconstruct:broad_axe_head:0, 赛特斯石英 宽斧刃
tconstruct:broad_axe_head:0, 福鲁伊克斯水晶 宽斧刃
tconstruct:broad_axe_head:0, 云母 宽斧刃
tconstruct:broad_axe_head:0, 莱泽尔水晶 宽斧刃
tconstruct:broad_axe_head:0, 艾洛蒂水晶 宽斧刃
tconstruct:broad_axe_head:0, 凯罗尼水晶 宽斧刃
tconstruct:broad_axe_head:0, 普雷蒂水晶 宽斧刃
tconstruct:broad_axe_head:0, 艾恩尼水晶 宽斧刃
tconstruct:broad_axe_head:0, 以太水晶 宽斧刃
tconstruct:broad_axe_head:0, 魔法木质宽斧刃
tconstruct:broad_axe_head:0, 恶魔灌注宽斧刃
tconstruct:broad_axe_head:0, 附魔宽斧刃
tconstruct:broad_axe_head:0, 恶魔宽斧刃
tconstruct:broad_axe_head:0, 硼 宽斧刃
tconstruct:broad_axe_head:0, 高强合金 宽斧刃
tconstruct:broad_axe_head:0, 硬碳 宽斧刃
tconstruct:broad_axe_head:0, 氮化硼 宽斧刃
tconstruct:broad_axe_head:0, 钍 宽斧刃
tconstruct:broad_axe_head:0, 铀 宽斧刃
tconstruct:broad_axe_head:0, 镁 宽斧刃
tconstruct:broad_axe_head:0, 巧克力 宽斧刃
tconstruct:broad_axe_head:0, 防腐木 宽斧刃
tconstruct:broad_axe_head:0, 康铜 宽斧刃
tconstruct:broad_axe_head:0, 双足飞龙核心 宽斧刃
tconstruct:broad_axe_head:0, 觉醒核心 宽斧刃
tconstruct:broad_axe_head:0, 混沌核心 宽斧刃
tconstruct:broad_axe_head:0, 史莱姆宽斧刃
tconstruct:broad_axe_head:0, 绿宝石 宽斧刃
tconstruct:broad_axe_head:0, 暗物质 宽斧刃
tconstruct:broad_axe_head:0, 红物质 宽斧刃
tconstruct:sword_blade:0, 磁钢 剑刃
tconstruct:sword_blade:0, 充能合金 剑刃
tconstruct:sword_blade:0, 脉冲合金 剑刃
tconstruct:sword_blade:0, 红石合金 剑刃
tconstruct:sword_blade:0, 导电铁 剑刃
tconstruct:sword_blade:0, 充能铁 剑刃
tconstruct:sword_blade:0, 玄钢 剑刃
tconstruct:sword_blade:0, 魂金 剑刃
tconstruct:sword_blade:0, 末影钢 剑刃
tconstruct:sword_blade:0, 铁合金 剑刃
tconstruct:sword_blade:0, 木 剑刃
tconstruct:sword_blade:0, 圆石 剑刃
tconstruct:sword_blade:0, 燧石 剑刃
tconstruct:sword_blade:0, 仙人掌 剑刃
tconstruct:sword_blade:0, 骨头 剑刃
tconstruct:sword_blade:0, 黑曜石 剑刃
tconstruct:sword_blade:0, 海晶石 剑刃
tconstruct:sword_blade:0, 末地石 剑刃
tconstruct:sword_blade:0, 纸 剑刃
tconstruct:sword_blade:0, 海绵 剑刃
tconstruct:sword_blade:0, 烈焰木 剑刃
tconstruct:sword_blade:0, 铁 剑刃
tconstruct:sword_blade:0, 生铁 剑刃
tconstruct:sword_blade:0, 骑士史莱姆 剑刃
tconstruct:sword_blade:0, 史莱姆 剑刃
tconstruct:sword_blade:0, 史莱姆 剑刃
tconstruct:sword_blade:0, 熔岩史莱姆 剑刃
tconstruct:sword_blade:0, 地狱岩 剑刃
tconstruct:sword_blade:0, 钴 剑刃
tconstruct:sword_blade:0, 阿迪特 剑刃
tconstruct:sword_blade:0, 玛玉灵 剑刃
tconstruct:sword_blade:0, 铜 剑刃
tconstruct:sword_blade:0, 青铜 剑刃
tconstruct:sword_blade:0, 铅 剑刃
tconstruct:sword_blade:0, 银 剑刃
tconstruct:sword_blade:0, 琥珀金 剑刃
tconstruct:sword_blade:0, 钢 剑刃
tconstruct:sword_blade:0, 耐酸铝 剑刃
tconstruct:sword_blade:0, 镍 剑刃
tconstruct:sword_blade:0, 殷钢 剑刃
tconstruct:sword_blade:0, 铱 剑刃
tconstruct:sword_blade:0, 锇 剑刃
tconstruct:sword_blade:0, 强化黑曜石 剑刃
tconstruct:sword_blade:0, 强化荧石 剑刃
tconstruct:sword_blade:0, 锇荧黑曜合金 剑刃
tconstruct:sword_blade:0, 铱锇合金 剑刃
tconstruct:sword_blade:0, 流明 剑刃
tconstruct:sword_blade:0, 信素 剑刃
tconstruct:sword_blade:0, 铂 剑刃
tconstruct:sword_blade:0, 末影 剑刃
tconstruct:sword_blade:0, 无尽 剑刃
tconstruct:sword_blade:0, 赛特斯石英 剑刃
tconstruct:sword_blade:0, 福鲁伊克斯水晶 剑刃
tconstruct:sword_blade:0, 云母 剑刃
tconstruct:sword_blade:0, 莱泽尔水晶 剑刃
tconstruct:sword_blade:0, 艾洛蒂水晶 剑刃
tconstruct:sword_blade:0, 凯罗尼水晶 剑刃
tconstruct:sword_blade:0, 普雷蒂水晶 剑刃
tconstruct:sword_blade:0, 艾恩尼水晶 剑刃
tconstruct:sword_blade:0, 以太水晶 剑刃
tconstruct:sword_blade:0, 魔法木质剑刃
tconstruct:sword_blade:0, 恶魔灌注剑刃
tconstruct:sword_blade:0, 附魔剑刃
tconstruct:sword_blade:0, 恶魔剑刃
tconstruct:sword_blade:0, 硼 剑刃
tconstruct:sword_blade:0, 高强合金 剑刃
tconstruct:sword_blade:0, 硬碳 剑刃
tconstruct:sword_blade:0, 氮化硼 剑刃
tconstruct:sword_blade:0, 钍 剑刃
tconstruct:sword_blade:0, 铀 剑刃
tconstruct:sword_blade:0, 镁 剑刃
tconstruct:sword_blade:0, 巧克力 剑刃
tconstruct:sword_blade:0, 防腐木 剑刃
tconstruct:sword_blade:0, 康铜 剑刃
tconstruct:sword_blade:0, 双足飞龙核心 剑刃
tconstruct:sword_blade:0, 觉醒核心 剑刃
tconstruct:sword_blade:0, 混沌核心 剑刃
tconstruct:sword_blade:0, 史莱姆剑刃
tconstruct:sword_blade:0, 绿宝石 剑刃
tconstruct:sword_blade:0, 暗物质 剑刃
tconstruct:sword_blade:0, 红物质 剑刃
tconstruct:large_sword_blade:0, 磁钢 宽剑刃
tconstruct:large_sword_blade:0, 充能合金 宽剑刃
tconstruct:large_sword_blade:0, 脉冲合金 宽剑刃
tconstruct:large_sword_blade:0, 红石合金 宽剑刃
tconstruct:large_sword_blade:0, 导电铁 宽剑刃
tconstruct:large_sword_blade:0, 充能铁 宽剑刃
tconstruct:large_sword_blade:0, 玄钢 宽剑刃
tconstruct:large_sword_blade:0, 魂金 宽剑刃
tconstruct:large_sword_blade:0, 末影钢 宽剑刃
tconstruct:large_sword_blade:0, 铁合金 宽剑刃
tconstruct:large_sword_blade:0, 木 宽剑刃
tconstruct:large_sword_blade:0, 圆石 宽剑刃
tconstruct:large_sword_blade:0, 燧石 宽剑刃
tconstruct:large_sword_blade:0, 仙人掌 宽剑刃
tconstruct:large_sword_blade:0, 骨头 宽剑刃
tconstruct:large_sword_blade:0, 黑曜石 宽剑刃
tconstruct:large_sword_blade:0, 海晶石 宽剑刃
tconstruct:large_sword_blade:0, 末地石 宽剑刃
tconstruct:large_sword_blade:0, 纸 宽剑刃
tconstruct:large_sword_blade:0, 海绵 宽剑刃
tconstruct:large_sword_blade:0, 烈焰木 宽剑刃
tconstruct:large_sword_blade:0, 铁 宽剑刃
tconstruct:large_sword_blade:0, 生铁 宽剑刃
tconstruct:large_sword_blade:0, 骑士史莱姆 宽剑刃
tconstruct:large_sword_blade:0, 史莱姆 宽剑刃
tconstruct:large_sword_blade:0, 史莱姆 宽剑刃
tconstruct:large_sword_blade:0, 熔岩史莱姆 宽剑刃
tconstruct:large_sword_blade:0, 地狱岩 宽剑刃
tconstruct:large_sword_blade:0, 钴 宽剑刃
tconstruct:large_sword_blade:0, 阿迪特 宽剑刃
tconstruct:large_sword_blade:0, 玛玉灵 宽剑刃
tconstruct:large_sword_blade:0, 铜 宽剑刃
tconstruct:large_sword_blade:0, 青铜 宽剑刃
tconstruct:large_sword_blade:0, 铅 宽剑刃
tconstruct:large_sword_blade:0, 银 宽剑刃
tconstruct:large_sword_blade:0, 琥珀金 宽剑刃
tconstruct:large_sword_blade:0, 钢 宽剑刃
tconstruct:large_sword_blade:0, 耐酸铝 宽剑刃
tconstruct:large_sword_blade:0, 镍 宽剑刃
tconstruct:large_sword_blade:0, 殷钢 宽剑刃
tconstruct:large_sword_blade:0, 铱 宽剑刃
tconstruct:large_sword_blade:0, 锇 宽剑刃
tconstruct:large_sword_blade:0, 强化黑曜石 宽剑刃
tconstruct:large_sword_blade:0, 强化荧石 宽剑刃
tconstruct:large_sword_blade:0, 锇荧黑曜合金 宽剑刃
tconstruct:large_sword_blade:0, 铱锇合金 宽剑刃
tconstruct:large_sword_blade:0, 流明 宽剑刃
tconstruct:large_sword_blade:0, 信素 宽剑刃
tconstruct:large_sword_blade:0, 铂 宽剑刃
tconstruct:large_sword_blade:0, 末影 宽剑刃
tconstruct:large_sword_blade:0, 无尽 宽剑刃
tconstruct:large_sword_blade:0, 赛特斯石英 宽剑刃
tconstruct:large_sword_blade:0, 福鲁伊克斯水晶 宽剑刃
tconstruct:large_sword_blade:0, 云母 宽剑刃
tconstruct:large_sword_blade:0, 莱泽尔水晶 宽剑刃
tconstruct:large_sword_blade:0, 艾洛蒂水晶 宽剑刃
tconstruct:large_sword_blade:0, 凯罗尼水晶 宽剑刃
tconstruct:large_sword_blade:0, 普雷蒂水晶 宽剑刃
tconstruct:large_sword_blade:0, 艾恩尼水晶 宽剑刃
tconstruct:large_sword_blade:0, 以太水晶 宽剑刃
tconstruct:large_sword_blade:0, 魔法木质宽剑刃
tconstruct:large_sword_blade:0, 恶魔灌注宽剑刃
tconstruct:large_sword_blade:0, 附魔宽剑刃
tconstruct:large_sword_blade:0, 恶魔宽剑刃
tconstruct:large_sword_blade:0, 硼 宽剑刃
tconstruct:large_sword_blade:0, 高强合金 宽剑刃
tconstruct:large_sword_blade:0, 硬碳 宽剑刃
tconstruct:large_sword_blade:0, 氮化硼 宽剑刃
tconstruct:large_sword_blade:0, 钍 宽剑刃
tconstruct:large_sword_blade:0, 铀 宽剑刃
tconstruct:large_sword_blade:0, 镁 宽剑刃
tconstruct:large_sword_blade:0, 巧克力 宽剑刃
tconstruct:large_sword_blade:0, 防腐木 宽剑刃
tconstruct:large_sword_blade:0, 康铜 宽剑刃
tconstruct:large_sword_blade:0, 双足飞龙核心 宽剑刃
tconstruct:large_sword_blade:0, 觉醒核心 宽剑刃
tconstruct:large_sword_blade:0, 混沌核心 宽剑刃
tconstruct:large_sword_blade:0, 史莱姆宽剑刃
tconstruct:large_sword_blade:0, 绿宝石 宽剑刃
tconstruct:large_sword_blade:0, 暗物质 宽剑刃
tconstruct:large_sword_blade:0, 红物质 宽剑刃
tconstruct:hammer_head:0, 磁钢 锤头
tconstruct:hammer_head:0, 充能合金 锤头
tconstruct:hammer_head:0, 脉冲合金 锤头
tconstruct:hammer_head:0, 红石合金 锤头
tconstruct:hammer_head:0, 导电铁 锤头
tconstruct:hammer_head:0, 充能铁 锤头
tconstruct:hammer_head:0, 玄钢 锤头
tconstruct:hammer_head:0, 魂金 锤头
tconstruct:hammer_head:0, 末影钢 锤头
tconstruct:hammer_head:0, 铁合金 锤头
tconstruct:hammer_head:0, 木 锤头
tconstruct:hammer_head:0, 圆石 锤头
tconstruct:hammer_head:0, 燧石 锤头
tconstruct:hammer_head:0, 仙人掌 锤头
tconstruct:hammer_head:0, 骨头 锤头
tconstruct:hammer_head:0, 黑曜石 锤头
tconstruct:hammer_head:0, 海晶石 锤头
tconstruct:hammer_head:0, 末地石 锤头
tconstruct:hammer_head:0, 纸 锤头
tconstruct:hammer_head:0, 海绵 锤头
tconstruct:hammer_head:0, 烈焰木 锤头
tconstruct:hammer_head:0, 铁 锤头
tconstruct:hammer_head:0, 生铁 锤头
tconstruct:hammer_head:0, 骑士史莱姆 锤头
tconstruct:hammer_head:0, 史莱姆 锤头
tconstruct:hammer_head:0, 史莱姆 锤头
tconstruct:hammer_head:0, 熔岩史莱姆 锤头
tconstruct:hammer_head:0, 地狱岩 锤头
tconstruct:hammer_head:0, 钴 锤头
tconstruct:hammer_head:0, 阿迪特 锤头
tconstruct:hammer_head:0, 玛玉灵 锤头
tconstruct:hammer_head:0, 铜 锤头
tconstruct:hammer_head:0, 青铜 锤头
tconstruct:hammer_head:0, 铅 锤头
tconstruct:hammer_head:0, 银 锤头
tconstruct:hammer_head:0, 琥珀金 锤头
tconstruct:hammer_head:0, 钢 锤头
tconstruct:hammer_head:0, 耐酸铝 锤头
tconstruct:hammer_head:0, 镍 锤头
tconstruct:hammer_head:0, 殷钢 锤头
tconstruct:hammer_head:0, 铱 锤头
tconstruct:hammer_head:0, 锇 锤头
tconstruct:hammer_head:0, 强化黑曜石 锤头
tconstruct:hammer_head:0, 强化荧石 锤头
tconstruct:hammer_head:0, 锇荧黑曜合金 锤头
tconstruct:hammer_head:0, 铱锇合金 锤头
tconstruct:hammer_head:0, 流明 锤头
tconstruct:hammer_head:0, 信素 锤头
tconstruct:hammer_head:0, 铂 锤头
tconstruct:hammer_head:0, 末影 锤头
tconstruct:hammer_head:0, 无尽 锤头
tconstruct:hammer_head:0, 赛特斯石英 锤头
tconstruct:hammer_head:0, 福鲁伊克斯水晶 锤头
tconstruct:hammer_head:0, 云母 锤头
tconstruct:hammer_head:0, 莱泽尔水晶 锤头
tconstruct:hammer_head:0, 艾洛蒂水晶 锤头
tconstruct:hammer_head:0, 凯罗尼水晶 锤头
tconstruct:hammer_head:0, 普雷蒂水晶 锤头
tconstruct:hammer_head:0, 艾恩尼水晶 锤头
tconstruct:hammer_head:0, 以太水晶 锤头
tconstruct:hammer_head:0, 魔法木质锤头
tconstruct:hammer_head:0, 恶魔灌注锤头
tconstruct:hammer_head:0, 附魔锤头
tconstruct:hammer_head:0, 恶魔锤头
tconstruct:hammer_head:0, 硼 锤头
tconstruct:hammer_head:0, 高强合金 锤头
tconstruct:hammer_head:0, 硬碳 锤头
tconstruct:hammer_head:0, 氮化硼 锤头
tconstruct:hammer_head:0, 钍 锤头
tconstruct:hammer_head:0, 铀 锤头
tconstruct:hammer_head:0, 镁 锤头
tconstruct:hammer_head:0, 巧克力 锤头
tconstruct:hammer_head:0, 防腐木 锤头
tconstruct:hammer_head:0, 康铜 锤头
tconstruct:hammer_head:0, 双足飞龙核心 锤头
tconstruct:hammer_head:0, 觉醒核心 锤头
tconstruct:hammer_head:0, 混沌核心 锤头
tconstruct:hammer_head:0, 史莱姆锤头
tconstruct:hammer_head:0, 绿宝石 锤头
tconstruct:hammer_head:0, 暗物质 锤头
tconstruct:hammer_head:0, 红物质 锤头
tconstruct:excavator_head:0, 磁钢 开掘铲头
tconstruct:excavator_head:0, 充能合金 开掘铲头
tconstruct:excavator_head:0, 脉冲合金 开掘铲头
tconstruct:excavator_head:0, 红石合金 开掘铲头
tconstruct:excavator_head:0, 导电铁 开掘铲头
tconstruct:excavator_head:0, 充能铁 开掘铲头
tconstruct:excavator_head:0, 玄钢 开掘铲头
tconstruct:excavator_head:0, 魂金 开掘铲头
tconstruct:excavator_head:0, 末影钢 开掘铲头
tconstruct:excavator_head:0, 铁合金 开掘铲头
tconstruct:excavator_head:0, 木 开掘铲头
tconstruct:excavator_head:0, 圆石 开掘铲头
tconstruct:excavator_head:0, 燧石 开掘铲头
tconstruct:excavator_head:0, 仙人掌 开掘铲头
tconstruct:excavator_head:0, 骨头 开掘铲头
tconstruct:excavator_head:0, 黑曜石 开掘铲头
tconstruct:excavator_head:0, 海晶石 开掘铲头
tconstruct:excavator_head:0, 末地石 开掘铲头
tconstruct:excavator_head:0, 纸 开掘铲头
tconstruct:excavator_head:0, 海绵 开掘铲头
tconstruct:excavator_head:0, 烈焰木 开掘铲头
tconstruct:excavator_head:0, 铁 开掘铲头
tconstruct:excavator_head:0, 生铁 开掘铲头
tconstruct:excavator_head:0, 骑士史莱姆 开掘铲头
tconstruct:excavator_head:0, 史莱姆 开掘铲头
tconstruct:excavator_head:0, 史莱姆 开掘铲头
tconstruct:excavator_head:0, 熔岩史莱姆 开掘铲头
tconstruct:excavator_head:0, 地狱岩 开掘铲头
tconstruct:excavator_head:0, 钴 开掘铲头
tconstruct:excavator_head:0, 阿迪特 开掘铲头
tconstruct:excavator_head:0, 玛玉灵 开掘铲头
tconstruct:excavator_head:0, 铜 开掘铲头
tconstruct:excavator_head:0, 青铜 开掘铲头
tconstruct:excavator_head:0, 铅 开掘铲头
tconstruct:excavator_head:0, 银 开掘铲头
tconstruct:excavator_head:0, 琥珀金 开掘铲头
tconstruct:excavator_head:0, 钢 开掘铲头
tconstruct:excavator_head:0, 耐酸铝 开掘铲头
tconstruct:excavator_head:0, 镍 开掘铲头
tconstruct:excavator_head:0, 殷钢 开掘铲头
tconstruct:excavator_head:0, 铱 开掘铲头
tconstruct:excavator_head:0, 锇 开掘铲头
tconstruct:excavator_head:0, 强化黑曜石 开掘铲头
tconstruct:excavator_head:0, 强化荧石 开掘铲头
tconstruct:excavator_head:0, 锇荧黑曜合金 开掘铲头
tconstruct:excavator_head:0, 铱锇合金 开掘铲头
tconstruct:excavator_head:0, 流明 开掘铲头
tconstruct:excavator_head:0, 信素 开掘铲头
tconstruct:excavator_head:0, 铂 开掘铲头
tconstruct:excavator_head:0, 末影 开掘铲头
tconstruct:excavator_head:0, 无尽 开掘铲头
tconstruct:excavator_head:0, 赛特斯石英 开掘铲头
tconstruct:excavator_head:0, 福鲁伊克斯水晶 开掘铲头
tconstruct:excavator_head:0, 云母 开掘铲头
tconstruct:excavator_head:0, 莱泽尔水晶 开掘铲头
tconstruct:excavator_head:0, 艾洛蒂水晶 开掘铲头
tconstruct:excavator_head:0, 凯罗尼水晶 开掘铲头
tconstruct:excavator_head:0, 普雷蒂水晶 开掘铲头
tconstruct:excavator_head:0, 艾恩尼水晶 开掘铲头
tconstruct:excavator_head:0, 以太水晶 开掘铲头
tconstruct:excavator_head:0, 魔法木质开掘铲头
tconstruct:excavator_head:0, 恶魔灌注开掘铲头
tconstruct:excavator_head:0, 附魔开掘铲头
tconstruct:excavator_head:0, 恶魔开掘铲头
tconstruct:excavator_head:0, 硼 开掘铲头
tconstruct:excavator_head:0, 高强合金 开掘铲头
tconstruct:excavator_head:0, 硬碳 开掘铲头
tconstruct:excavator_head:0, 氮化硼 开掘铲头
tconstruct:excavator_head:0, 钍 开掘铲头
tconstruct:excavator_head:0, 铀 开掘铲头
tconstruct:excavator_head:0, 镁 开掘铲头
tconstruct:excavator_head:0, 巧克力 开掘铲头
tconstruct:excavator_head:0, 防腐木 开掘铲头
tconstruct:excavator_head:0, 康铜 开掘铲头
tconstruct:excavator_head:0, 双足飞龙核心 开掘铲头
tconstruct:excavator_head:0, 觉醒核心 开掘铲头
tconstruct:excavator_head:0, 混沌核心 开掘铲头
tconstruct:excavator_head:0, 史莱姆开掘铲头
tconstruct:excavator_head:0, 绿宝石 开掘铲头
tconstruct:excavator_head:0, 暗物质 开掘铲头
tconstruct:excavator_head:0, 红物质 开掘铲头
tconstruct:kama_head:0, 磁钢 园艺镰头
tconstruct:kama_head:0, 充能合金 园艺镰头
tconstruct:kama_head:0, 脉冲合金 园艺镰头
tconstruct:kama_head:0, 红石合金 园艺镰头
tconstruct:kama_head:0, 导电铁 园艺镰头
tconstruct:kama_head:0, 充能铁 园艺镰头
tconstruct:kama_head:0, 玄钢 园艺镰头
tconstruct:kama_head:0, 魂金 园艺镰头
tconstruct:kama_head:0, 末影钢 园艺镰头
tconstruct:kama_head:0, 铁合金 园艺镰头
tconstruct:kama_head:0, 木 园艺镰头
tconstruct:kama_head:0, 圆石 园艺镰头
tconstruct:kama_head:0, 燧石 园艺镰头
tconstruct:kama_head:0, 仙人掌 园艺镰头
tconstruct:kama_head:0, 骨头 园艺镰头
tconstruct:kama_head:0, 黑曜石 园艺镰头
